label,article
0,"Maiinit na pinag-uusapan ngayon sa social media ang #LeniLeaks o ang mga na-leak na chat at emails conversations ng opisina ng Vice President at mga taga-suporta nito. Ang mga leaked conversation na ito ay inilabas nina ThinkingPinoy at Sass Rogando Sasot.  Tinatalakay sa mga naturang leaked conversations kung paano pababanguhin ang pangalan ni VP Leni sa kabila ng mga batikos sa kanya, at kung kung paano naman sisirain ang imahe ni Pangulong Duterte at nga mga supporters nito. Hindi rin nakaligtas sa mga planong black propaganda sina Ex-Senator Bongbong Marcos at ang kanyang anak na si Sandro Marcos.  Nakuha ang mga kontrobersyal na usapan na ito sa isang restricted yahoo group (Global Filipino Diaspora Council), kung saan miyembro ang ilang kilalang personalidad sa media. Kasama rin sa grupong ito si Loida Nicolas-Lewis, ang bilyonaryang Fil-Am na nag-demand kay Presidente Duterte na bumaba sa pagka-pangulo. Ayon kay ThinkingPinoy, ito raw ang ilang prominenteng miyembro ng nasabing grupo: 1. Loida Nicola-Lewis, isang Billionaire Fil-Am Lobbyist. 2. Commission on Filipino Overseas (CFO) Chairman Imelda “Mely” Nicolas, kapatid ni Loida. 3. CFO Commissioner Jose Molano Jr. 4. Inquirer US Bureau columnist Ted Laguatan 5. ABS-CBN Europe News Bureau correspondent Atty. Gene Alcantara 6. Northern Europe Civil Society Filimenita Monagaya Hogslom Sa isang post ni Sasot, pinangalanan niya ang isang Pete Silva na nag-forward diumano ng social media attack strategy kay Imelda “Mely” Nicolas. Makikita sa post ni Sasot na naka-like si Silva sa mga Anti-Government pages at sa spokesperson ni VP Leni na si Georgina Hernandez."
0,"Huli sa akto ang 8 katao habang nagsasagawa ang mga ito ng shabu session sa isang community church sa Pandacan. Base sa ulat ng Manila Bulletin, nangyari ang insidente sa 1870 Guanzon, sa Pandacan, Manila.  Ginagamit daw ng mga suspek ang usok na galing sa isang tindahan ng lechon para ikubli ang amoy ng shabu habang nagpa-pot session sa kapilya. Na-aresto sa isinagawang operasyon sina Abelardo Abolencia, Danilo Villar, Velmar Villara, Margarito Balbido, Gilbert Nacao, Ronelo Agulto, Marco Berba at Benjamin Tajar. Hindi rin naka-ligtas si Danilo Lanyohan na caretaker ng nasabing kapilya. Ibang klase talaga ang mga durugista pati bahay ng Diyos hindi pinatawad. Ito ang rason kung bakit kailangan talagang paigtingin pa ang giyera kontra-droga dahil sa kabila ng libo-libo na ang namamatay ay patuloy pa rin ang mga salot na ito sa kanilang makamandag na bisyo. "
0,Nabulilyaso ang tangkang pagpatay kay kerwin espinosa sa abudhabi dahil na rin sa isang ofw na nag bigay ng balita sa mga kinauukulan. kaya ang mga pamilya espinosa ay humihingi ng proteksyon kay Pangulong Duterte at PNP Chief Dela Rosa
0,"Napakahirap paniwalaan CIDG, alam ko na hindi manlalaban yung tao dahil kita mo naman sa tv nagkusang loob siya na sumuko kay PNP Chief Bato. Tapos makikita mo talaga sa kanyang mga mata na takot na takot siya sa kanyang buhay tapos sasabihin nyo nanglaban hindi kapanipaniwala yang sagot nyo CIDG Region 8. Lahat ng nangyayaring ito ay naka plano na."
0,Nagkita ang Pangulo at Bise kahapon sa tacloban duon ay biniro ni Pres Duterte si Leni Sanay na ako sa ating Pangulo -Dagdag ni Leni Pinangako ng Pangulo na lahat ng mga yolanda victim ay sigurado ng makakalipat sa ginawang pabahay ng gobyerno para sa pasko ay may matitirahan ng maasyos ang mga yolanda victim dagdag pa nya na lilikha ang gobyerno ng mga trabaho upang may pangastos sila sa pang araw araw na pangangailangan.
0,ISINUMBAT NI PNP CHIEF DELA ROSA SA MGA BIAS MEDIA NA PURO BAD NEWS LANG ANG BINABALITA NILA AT HINDI MAN LANG NILA MAPANSIN ANG GOOD NEWS!
0,"Dahil sa mga kontrobersiyang kinakaharap ni Senator Leila De Lima, posibleng maging target din aniya ito ng mga nangyayaring patayan sa Pilipinas. Sa panayam ng Bombo Radyo Naga sa senadora, sinabi nitong dahil kinokonsidera siya bilang drug trade queen ay baka maging target din aniya siya ng extrajudicial killings sa bansa. Ngunit nilinaw ng mambabatas na hindi niya hinihinalaan si Presidente Rodrigo Duterte na nag-iisip ito ng masama laban sa kanya. Posibleng meron aniyang ilang pwersa o elemento sa komunidad ang magsamantala sa sitwasyon ngunit pinapasa-Diyos na lamang niya ito. Kasabay nito, nasa mabuting kalagayan din aniya ang senadora sa kabila ng mga death threats na natatanggap. Ayon kay De Lima, kung oras mo na aniya ay oras mo na kung kaya't hindi na rin siya nababahala sa posibleng mangyari sa kanyang buhay. Samantala, bumalik na sa Metro Manila ang lady senator matapos ang dalawang araw na pagbisita sa puntod ng kanyang ama at iba pang yumaong pamilya kasabay ng todos los santos."
0,"Napaluha ang ating Presidente sa kanyang Speech. Gusto ko lang maiayos ang bansang Pilipinas kung hindi ako ang naging Pangulo baka mabalot na ng kasamaan ang ating bansa kawawa naman
ang ating mga magiging apo."
0,Yelloworligarchs Dirty Tactics. Nagkalat na sa mga Tropang Amerikano. Masyado na talagang naaalerto ang mga dilaw kaya naman kung ano ano ng taktika ang kanilang ginagawa
0,"Hindi pa rin matiyak ngayon ng mga pulis kung sino ang may kagagawan at kung talagang ang pamilya Drilon ang pakay ng pagsabog nga granada malapit sa bahay ni Senate Protempore Franklin Drilon sa Barangay East Baluarte, Molo, Iloilo City. Inihayag ni S/Insp. Mark Cordero, na bagamat hindi pa malinaw subalit naniniwala silang ang grupong Rampage, isang gang ng mga kabataan ang may kagagawan sa pagpapasabog ng granada. Idinahilan ng hepe na ito ay dahil magkapareho ang puting sasakyan na gamit ng suspek o mga suspek at nang grupong Rampage na nanggulo rin sa lungsod noong nakaraang araw. Gayunman hindi nakilala ang may-ari ng kotse dahil sadyang tinakpan ang plate number nito. Una rito, madaling araw noong Linggo nang inihagis ang granada kung saan isang menor de edad na babae ang nasugatan habang sira naman ang isang motorsiklong nakapark sa lugar at dingding ng kapitbahay ng senador."
0,"WARRANT OF ARREST KAY DELIMA INILABAS NG OMBUDSMAN,PINAPAHULI NA OCTOBER 26 2016. Nakasaad sa 62-pahinang reklamo ng Volunteers Againts Crime and Corruption (VACC) na may basehan para kasuhan sina De Lima at sina dating Justice Undersecretary Francisco Baraan III, dating BuCor Chief Franklin Bucayu, dating NBP Supt.Wilfredo Ely, dating PSG aide ni de Lima na si Joenel Sanchez, dating driver-body guard na si Ronnie Dayan, pamangkin nito na si Jose Adrian Dera at ang inmate na si Jaybee Sebastian. Pinagbatayan ng VACC ang mga testimonya nina dating BuCor officer-in-charge Rafael Ragos at ang inmate na si Herbert Colanggo, na malinaw umanong nagkaroon ng sabwatan ang mga nabangit na opisyal at inmate upang magkapera sa illegal drug trade.  Ayon kay VACC founding chairman Dante Jimenez, malinaw na ginamit ni de Lima ang posisyon upang mailagay sa pwesto ang kanyang mga kasabwat sa Bureau of Corrections upang mapaikot ang negosyo ng droga sa NBP. Lumabas aniya sa pagdinig ng Kamara na naging Little Las Vegas at World Wild West ang Maximum Security Compound ng NBP noong si De Lima pa ang kalihim ng DOJ bukod pa sa pagiging Drug Center of the Philippines. Nabunyag din anila ang maraming pribilehiyo na natatanggap ng ibang inmates kapalit ng perang ibinibigay ni Sebastian kay Sen. De Lima. Isasailalim sa preliminary investigation ng DOJ ang reklamkong isinama ng VACC upang mabatid kung may sapat na basehan para isampa sa korte ang kaso. "
0,"72% sa populasyon ng ating bansa at average na pamilya sa Pilipinas ay gumagamit at nag kokonsumo ng LPG Gasul bilang pangunahing kagamitan sa pag luluto. kaya naman naisipan natin dito sa infograpix na mag bahagi ng ilang ground breaking tricks para makatulong sa ating mga kababayan. Alam niyo ba na ang maximum na pwedeng itagal ng ating LPG gasul ay Tatlong Buwan? yes! mga ka partner! given the posibilities na ginagamit mo lang ang gasul sa mga pagkakataon na tulad ng regular na pag luluto ng kanin at ulam para sa regular na pagkain ng pamilya, pag papakulo ng tubig pam paligo sa mga bata. at ilang mga hindi hard times reheat at cooking process tulad ng pag pi prito ng itlog at pag papakulo ng tubig para sa pansit kanton. May apat na tricks para mas mapa tagal natin ang buhay ng ating Gasul. UNA: kapag bagong bili ito. bago tanggalin ang seal ng Tangke. pagulungin ito at balibaliktarin ng 2-5 times. pero huwag naman masyado exagerated sa pag shake. dito ay upang ang fuel ay maghalo ng pantay sa gasul. kadalasan ang level ng timbang ay mas naiipon sa gawin ilalim. dahil sa katagalan ng pag kaka display nito sa eskaparate ng mga distributor. kaya pag bumili nito. try niyo pagulungin ito. para maalog at mag pantay ang fuel sa loob ng tangke. (Tnx sa TIP ni Kuya Edward. isa po siyang Distributor ng Solane. at sinabi niya sakin ito nang minsang bumili ako. mas tumatagal daw ang gasul pag naalog) PANGALAWA: The Burner Technique: ito po ay ang pag customized sa Burner ng ating ginagamit na Stove. yung bakal na patungan po ang i cucustomized natin. pudpudin niyo po ang gawing dulo nito. dapat pantay pantay ang pag kaka tapyas. Bakit natin gagawin ito? : simple lang. ito ay upang mabawasan ang malayong distansiya ng apoy sa base ng kaldero o palayok pag nag luluto. mas malapit na distansiya sa apoy. mas maliit na pag konsumo ng gas dahil naka tutok na ito ng rekta. kaya kahit paliitan mo ang apoy. madali nitong mapainit ang kalan. hindi mo na kailangang palakasan o itodo ang burner para abutin ang maximized level ng pag papa init. PANGATLO: Ugaliing isara ang Gasul Pag katapos Mag luto. 4% ng Fuel ay tumatakas kapag naiiwang bukas ito, kahit hindi ginagamit pero bukas ang tangke, may preasure pa ding lumalabas sa tangke. maliit pero ang 4% na ito ay katumbas ng 2 1/2 na araw dagdag buhay sa iyong gasul. PANG APAT: Dagdag tip lng po pra tumagal ang gas niyo. Kapag kumukulo na ang sinaing nyo patayin nyo na ang apoy at kapag wala ng tubig saka nyo ulit sindhan ang apoy na mahinang-mahina."
0,"Lutos na si Pangulong Duterte sa pagkasangkot sa EJK, siguradong galit na naman nito si Delima at Trillanes"
0,"Sa balitang lumabas sa TV Patrol ng Abs-Cbn channel 2 ay binanggit nila at ipinataktak nila na MINALIIT ni Pangulong Duterte ang tulong ng Amerika sa Pilipinas noong bagyong ‘Yolanda’. ngunit sa buong interview ng Aljazeera kay Pangulong Rodrigo Duterte, ay wala naman siyang sinabi na minaliit niya ito. Ayun sa mga netizens tila di na tumitigil ang mga banat at pag-atake ng Abs-Cbn kay Pangulong Duterte, kamakailan lang ay sinabi ni Duterte na di siya nagagalit sa mga media dahil sa ito ang kanilang mga trabaho at mayron silang “freedom of speech”. Ngunit umalma ang mga taga suporta ng Pangulong Duterte dahil sa Pagkakabanggit ng MINALIIT kahit na walang sinabi ang Pangulo"
0,Kiko Pangilinan Liberal Party kaya dapat nyang ipagtanggol sila Laila Delima. Nagmumukang tanga na sa pagtatangol sa mga kaparty nya. Tameme tuloy kay Sen. Manny Pacquiao.
0,Manila Philippines Kinurpama na isang reporter na binayaran si matobato ni delima para sa impeach si Duterte at mapatalsik sa Malacanang.
0,Sa pahayag ni Ben Tulfo sa kanyang segment sa bitag live. Kung hindi dahil kay Pniy ang at Delima hindi sana lugmok sa kahirapan ang ating abansa at wala sanang mga naglipanang adik sa Pilipinas. Panoorin nyo KaDDS
0,Senator Franklin Drilon Kasama sa listahan ng mga drug lord na ibinigay ni Mayor Espinosa
0,DE LIMA NAG AMOK SA MIRIAM COLLEGE: HINDI AKO PUTAAAA!! why explain there? damn!!! bring it to the proper forum… hay naku…﻿
0,"Kakatapos lang ng speech nitong si Sen. Laila Delima sa Mirriam College, Napagusapan dito ang paggigipit sa kanyang ng administrasyong duterte, dahil sa kanyang nararanasan sa kanyang buhay, iba iba na siguro ang kanyang naiisip, nagkwento si Senadora sa mga Estuydyante ng Mirriam College tungkol sa mga alien. Hindi na nabago ang kanyang speech patuloy pa rin nyang sinisira ang pamahalaang duterte dahil sa mga tumataas na kaso ng EJK . Hindi kaya eto na ang sign na hindi na kaya ni Sen. Laila Delima ang panggigipit. Ano kaya ang mangyayari sa kanya sa hinaharap. masiraan kaya ito ng ulo? Hindi natin alam ang mangyayari sa hinaharap kaya mga kababayan maghintay lang tayo sa istorya ng Senadora."
0,"Ka-DDS mabuti pa itong amerikano na ibang lahi may tunay na malasakit kay Tatay Digong at sa Pilipinas! Si Agot Isidro naturingan na Pilipino kung makapagsalita kay pangulo wagas at walang respeto! Panoorin niyo ang pahayag ng amerikano laban kay Agot Isidro at kung paano pinagtanggol ng amerikano si Tatay Digong. Please share para mapanood ng taong bayan! Hey! Agot Isidro wag ka naman ganyan sa ating Presidente parang hindi ka nakatira sa pilipinas kahit ganyan si Digong atleast ang dami nya ng nagawa sa bansang pinas na matagal ng hinihintay ng sambayanang Pilipino ang ganyang Presidente kaya todo na lang suporta sila kay Digong. Oo, Hindi diyos si digong pero sya ang ginamit ng diyos upang labanan ang kasamaan dito sa pilipinas, ang mga kriminal lang naman ang ayaw kay digong bkit kriminal ka ba o protektor ng droga sa inyong lugar?"
0,"Nag ala Mirriam Santiago itong si Delima sa kanyang speech kahapon sa paaraalan ng maynila Panoodin nyo sa Video. si laila delima na kaya ang susunod na Mirriam Santiago? Mapapanood sa video na gumawa rin si Laila Delima ng mga hugot lines base sa aking mga kaklase eh, ang baduy naman at wala sa hulog in short ang corny ng jokes at hugot lines nitong si delima."
0,"Kinumpirma noong Biyernes ni Cabinet Secretary Leoncio Evasco, na may mga taong nagbabalak na alisin ang  Pangulong Rodrigo Duterte sa kanyang pwesto bilang Presidente. Ayon sa  kalihim, ilang taga-Liberal Party at mga negosyante ang nagtatangkang  pabagsakin ang gobyerno ni Duterte. Isa rin raw si Senador Antonio Trillanes sa mga tao sa likod ng pagpapabagsak sa Pangulo. Sinabi ng kalihim na kinukumbinsi na raw ng mga ito ang ilang sektor sa militar at kapulisan na sumama sa kanilang maitim na layunin. “They are convincing the military and police, [particularly] Senator Antonio Trillanes IV, to join in their cause to topple Duterte,” sabi ni Evasco. Matagal nang may lumilitaw sa social media ang mga usap-usapan ng pagpapatalsik sa pangulong Duterte at lalong naging  hayag ito nang banggitin ni Senator Alan Peter Cayetano ang PLAN B ng Liberal Party sa isang niyang interview. Kinusap ni Trillanes si Duterte noong nakaraang taon para maka-tandem sa halalan 2016, ngunit tinanggihan siya ni Duterte. Matatandaang kung anu-anong black propaganda ang ginawa ni Trillanes para madiskaril ang pagka-Presidente ni Pangulong Duterte noong nakaraang eleksyon. Ilang beses na rin nasangkot si Trillanes sa pagpapabagsak sa gobyerno noon ni Ex-President GMA, kaya hindi malayong may katotohanan ang mga kumpirmasyon ni Evasco."
0,"Ito ang isa sa mga pahayag ni Bishop Villegas: “Mamulat ang mga kabataan sa masasamang salita ng Pangulo, much better magresign na lang siya.” Bishop Villegas: “Mamulat ang mga kabataan sa masasamang salita ng Pangulo, much better magresign na lang siya.”"
0,"Pagkatapos daw nitong makatanggap ng 350k pesos sa isa pang anak na vlogger na si Awit Gamer ay kay Whamos Cruz naman humirit ang ina ng pampapustiso niya.  Ang simpleng paghingi ay naging kwelang tagpo ay naging instant viral video matapos itong isapubliko ng komedyanteng social media influencer at content creator.  ""MAY GANITO DIN BA KAYONG NANAY?"" Sa pagdalaw ni nanay Grace sa bahay nila Whamos at Antonette ay bumungad sa mga ito ang halos bungal na ina. Dalawang ipin sa itaas na lang kasi ang natira dito matapos raw ipabunot ang kanyang mga sirang ipin. ""Anong ginagawa mo dito?"" ""Diba binigyan ka ni Awit ng 350 thousand?"" pagbibiro ni Whamos sa nanay nito. Dahil sa wala na halos ngipin ay hindi na daw ito makakain ng maayos at inirereklamo ang kanyang pag nguya. ""Paano ba ko mabubusog nito? Hindi natunaw pagkain ko e,"" ""Sige na!"" pangungulit ng inang si Grace. ""Lunukin mo! May sinabi ba akong magpabunot ka ng ipin?"" banat naman ng anak. Pero matapos ang ilang minuto ay hindi rin natiis ni Whamos ang ina, kinuha nito ang kanyang itim na bag sabay bunot ng isang bugkos na tig-iisang libo Dahil hindi nagkasundo sa hiling na sayaw kapalit ng perang hinihingi nito. Idinaan ng mag-ina sa larong bato bato pick ang pampustiso nito. Isang libo kada puntos ng ina.Sa unang buslo ay talo si nanay Grace sabay reklamong, ""Ang daya, ang daya! Alam mo kasing bato ang gagawin ko eh."" Ngunit kaagad naman itong bumawi at sunod-sunod na ang naging panalo nito hanggang sa umabot ng 12k ang napanalunan ng ina. Bukod sa pera ay binigyan din ito ni Antonette ng mamahaling bag. Kulang kulang man ang ngipin sa ngayon ng nanay ni Whamos Cruz ay umuwi naman itong buo ang ngiti sa labi matapos ang kanilang masayang kulitan ng kanyang panganay na anak. "
0,"Past is past! Tuluyan nang tinalikuran ng mag-inang sina Antonette at Mommy Dolly ang kanilang masalimuot na nakaraan matapos ibahagi sa publiko ang bagong vlog kung saan makikita na sweet na sweet ang dalawa sa isa't isa. Matatandaang umabot pa sa programang Tulfo in Action ang hidawaan ng mga ito dahil sa pagsama ni Antonette kay Whamos. Paliwanang ng bagong panganak at 18-anyos na social media influencer ay balik na sa dati at maayos na sila ng kanyang Mommy Dolly ngayon. Naibahagi din nito na mula ng ipinagbuntis hanggang sa paglabas ng anak na si Baby Meteor ay naroon ang kanyang ina para suportahan siya sa kanyang pinagdadaanan. ""Noong nasa ospital ako nandoon siya tapos inaayos niya yung mga... Naiyak na din siya eh,"" ani Antonette.  Hindi din nito mapigilan ang pagpatak ng kanyang mga luha habang inaalala ang sobrang pambabatikos ng mga tao at mga masasakit na salitang ibinabato sa kanyang ina dahil sa nangyari. ""Pero naintindihan ko naman si mommy sa part na yun dahil as anak niya, ayaw niya akong mapahamak. Tapos nagpaano kasi siya sa mga ibang tao, nagpahatak siya, nagpadala siya,"" dagdag nito. Sa pagkakataong ito ay binati din nina Whamos at Antonette ang kapwa vlogger na din na si Mommy Dolly dahil sa pagkaka-monetized ng page nito. Binigyan din nila ng P50k ang ina upang maging puhunan sa kung ano mang negosyong gugustuhin nito. Nagbigay naman ng mensahe si Mommy Dolly sa mga patuloy na bumabatikos sa kanya, ""Thank you sa mga nagdo-down sakin kasi, dahil sa inyo umaangat ako!"""
0,"Sa kanilang kwentuhan ni Mama Loi Villarama, ibinulgar ni Ogie ang mga naging gastos umano ni Pokwang noon. Aniya, ipinagpaalam na raw niya kay Pokwang kung maaari ba niya itong sabihin sa publiko at pumayag naman ang kanyang kaibigan. ""Matagal na 'tong nakatago sa akin so ipinagpaalam ko kay Mareng Pokwang kung pwede ko sabihin dito ngayon,"" ani Ogie. Ayon kay Ogie, “not in good terms” raw sina Pokwang at Lee ngayon. ""As per Mamang Pokie ay lahat siya na ang gumastos. Mula sa kanyang pagbubuntis, mula sa mga vitamins na iniinom niya habang siya ay nagbubuntis kay Malia, sa pagpapa-ospital, sa binyag, sa unang kaarawan ni Malia, sa lahat ng kaarawan na nagdaan kay Malia, siya na lahat.""  "
0,"Bumuhos ang suporta ng netizens sa post ng dating aktres at EB Babe na si Lian Paz sa kanyang Facebook account. Batid kasi ng karamihan na may kaugnayan ito sa mainit na usapin ngayon ukol sa pag-amin ng dati niyang asawa na si Paolo Contis na hindi ito nagsusustento sa dalawang anak nila. Ani Lian: ""I was moved from CCF’s international speaker when he shared that Trials tend to make us or break us. As for my own life experience, maraming trials that “break me” but at the end of the day, just one call upon the name of Jesus and he will equip you to make it through! Ang CCF o Christ's Commission Fellowship ay isang non-denominational church na itinatag ni Dr. Peter Tan-Chi."
0,"Maraming sikat na artista noon sa Philippine showbiz ang nawala na ngayon sa limelight. Mayroong mga mas pinili ang pribadong buhay at manirahan sa ibang bansa, mayroon din namang mga nagtayo ng sariling negosyo. Sa kasamaang palad, may mga artistang hindi naging maganda ang buhay at naghirap dahil hindi nag-ipon o nalulong sa masamang bisyo. Isa sa kanila ay ang magaling na aktor na si John Regala. Tiyak na marami ang nakakakilala sa kanya dahil palagi niyang ginagampanan ang mga “kontrabida” sa mga pelikula at teleserye. Matatandaang humihingi ng pinansyal na tulong si John sa kanyang mga kaibigan at nakatrabaho sa showbiz ngunit hindi na umano nila siya pinapansin. “Mga kapatid ko sa industriya ngaun ko napatunayan na wala kayong pag ibig sa akin,” saad ng aktor. Samantala, isa sa mga nagbigay ng payo kay John ay ang motivational speaker at content creator na si Rendon Labador. “Sarili mo lang makakatulong sayo. Masakit na aral to sa lahat ng celebrities! Mag isip kayo ng LONG TERM habang kaya ninyo pa. Magising kayo sa katotohanan,” sabi ni Rendon.Si John ay lumabas sa halos 100 na pelikula at minsan din naging direktor kaya nakakapagtaka na hindi ito nakapag-ipon para sa kanyang retirement. Taong 2020 nang kumalat sa social media na mayroong malubhang sakit ang aktor at nangangailangan rin ito ng tulong pinansyal. Matapos mag-viral ang kanyang larawan, maraming artista ang nagpa-abot ng tulong sa aktor. "
0,"Pinag-uusapan ngayon ang hugot post ng TV host-model na si Kat Alano sa kalagitnaan ng kontrobersyal na isyung kinasangkutan ni Alex Gonzaga. Matatandaan na nag-viral ang ginawang pamamahid ng icing ni Alex sa noo ng isang waiter sa ginanap na ika-35th birthday celebration niyo. Sa kanyang Twitter account, tila may pasaring si Kat sa mga taong bumabatikos kay Alex ngunit tahimik naman sa usapin patungkol sa r@p3. “People will cancel you for cake but celebrate you for rape,” maikling sey ni Kat."
0,"Marami ang nagalit at hindi nakapagtimpi laban sa pinakitang ugali ng sikat na vlogger na si Alex Gonzaga dahil sa ""nakapa-insensitive"" at ""hindi makataong trato"" nito sa isang waiter na pinahiran niya ng chocolate icing sa noo. Sa kabila ng walang patid na pambabatikos ang natanggap ng aktres, binasag na ng kampo nito ang pananahimik hinggil sa isyu. Binigyang linaw na sa pamamagitan ng pahayag na inilabas ng isang publicist at kaibigan ng pamilya Gonzaga na si Peter Ledesma, ang totoong dahilan at kwento sa likod ng kontrobersiyal na video at kung bakit ganon na lamang ang inasal ni Alex sa isang staff ng restaurant noong ipinagdiwang nito ang kanyang 35th birthday. "
0,"Marami ang hindi natuwa sa asal ni Alex at isa dito si Rendon Labador na isang social media personality. Ayon sa kanya, walang respeto si Alex sa ginawa niya sa waiter. ""Respeto lang sana tayo, kahit waiter si kuya wala kang karapatang gawin yan. Entitled ka masyado!"", ayon kay Rendon. Dagdag niya, walang pinag-aralan si Alex at hanggang vlog lang daw ang artista. ""Walang pinag-aralan si Alex, hanggang vlog lang siya.""
"
0,"Hindi naitago ng beteranong komedyante at Eat Bulaga host na si Allan K ang pagkadismaya sa naging pagbabago sa Miss Universe Organization. Ayon sa komedyante, hindi umano dapat taga Thailand ang humahawak sa mga beauty pageants dahil sa kanilang pananaw. “Hindi talaga dapat taga thailand ang pinapahawak ng mga beauty contests eh. Iba ang pananaw nila,” tweet ni Allan. Maging ang speech ni Jakrajutatip ay pinuna rin ni Allan. “May paspeech? Galit sa mundo.” Matatandaang umani ng kritisismo ang naging speech ng Thai billionaire kamakailan dahil ayon sa mga netizens, patungkol lamang daw sa kanyang sarili ang speech nito. “Welcome to the Miss Universe Organization. From now on, it’s gonna be run by women, owned by trans woman for all women!”"
0,"Kapag responsable ang isang magulang, gagawin nito ang lahat mabuhay lamang at masuportahan ang kanyang pamilya kahit gaano pa ito kahirap. Ito ang pinatunayan ng isang ama mula sa Sultan Kudarat na nag-sisikap mangahoy at isang mag-uuling kahit na iisa lamang ang paa nitong gawa sa Artificial Leg. Hirap man sa buhay pilit nitong pinagsisikapang matustusan ang pang araw-araw na pangangailangan ng kanyang pamilya. Ayon kay Mang Jerry, nais niyang makatapos ang kanyang mga anak sa pag-aaral. At kahit halos sira na ang kanyang artificial na paa ay ginagawa pa rin niya ang lahat ng kanyang makakaya. "
0,Siguradong lubos na pagkabahala ang hatid sa ating mga magulang kapag nawala sa'ting paningin ang mga anak lalo na sa mga mataong lugar. Kaya't ganun na lang ang naramdamang kaluwagan sa kalooban ng isang ina mula sa CDO na nawalan ng anak sa pamamasyal ngunit kalaunan ay natagpuan din. Ang nakakatuwa pa rito ay nadatnan niya itong natutulog na parang nasa bahay lang. 
0,Nagbigay ng kanyang reaksyon ang isang Japanese native at content creator matapos mapanood ang trailer ng live adaptation ng 70’s hit anime series na “Voltes V” ng Kapuso GMA Network. Matatandaan na mabilis nag-viral sa social media ang trailer ng live adaptation ilang oras lamang matapos itong ilabas. Nagbigay ng iba’t ibang reaksyon ang mga netizens patungkol sa nasabing trailer. Isa sa mga nag-react ay si Ryu mula sa kanyang youtube channel na “Ryu Japan.”
0,"Isa sa mga pangarap ng bawat isa sa atin ay ang magkaroon ng mga anak balang araw. Ito ay isang biyaya na mula sa Panginoong Diyos. Ngunit nakakalungkot isipin na may mga magulang na talagang iresponsable. Hindi nila iniisip ang kapakanan o ikakabuti ng kanilang anak bagkus ay mas iniisip pa nila ang kanilang sarili. Katulad na lamang na isang 20-anyos na babae sa Cixi City, Zheijang Province, China. Nagsilang siya ng kambal na sanggol. Ngunit imbis na alagaan at palakihin ng tama ay nagawa niyang ibenta ang mga ito."
0,"Hindi napigilang pumalag ng social media motivational speaker na si Rendon Labador kay beteranong aktor na si Dennis Padilla nang ireklamo nito ang laki ng bill nila sa isang seafood restaurant sa Seaside Pasay City. Kamakailan kasi ay naglabas ng saloobin ang artista ukol sa kinainan nilang restaurant dahil sa mahal ng presyo ng bilihin dito. Hindi umano makatarungan ang halaga ng mga pagkain dito tulad ng lobster na umaabot sa P5,500 ang kada kilo. Ultimo ang kanyang inumin na parang ordinaryo lang naman na mango shake ay P450 ang isang order. Kasama ang kanyang bestfriend na balikbayan na siya umanong nagbayad ng kanilang bill, dismayadong ipinakita ng 60-anyos na si Padilla ang kanilang resibo kung saan nakatala ang kanilang total bill na P38,868."
0,"Maginhawa'—iyan ang buhay na hangad ng maraming Pilipino. Kaya naman sa kabila ng kahirapan, marami ang pilit pa ding nagsisikap maitaguyod lamang ang kanilang mga pamilya.
Tulad na lamang ng nakaka-inspire na kwento ng Taho vendor sa Bacolod na talaga namang nagmulat sa isipan ng marami sa social media. Imbes na maging reklamador dahil sa hirap ng buhay, pilit na nagsasakripisyo ang matanda sa kabila ng hirap at katandaan.
"
0,"Nitong Huwebes, nagbabala ang Akbayan Partylist kay Pangulong Rodrigo Duterte na darating daw ang araw na haharap siya sa korte at pagbabayaran ang kanyang mga kasalanan sa bayan. Sa isang press release, inihalimbawa ng Akbayan ang ginawa ng pamahalaan ng Sudan kung saan sila mismo ang nagsuko sa kanilang presidente na si Omar al-Bashir sa International Criminal Court (ICC). “This is the same fate that awaits Mr. Rodrigo Duterte. After Omar al-Bashir, the world will come after Duterte. Today, it is al-Bashir. Tomorrow, it is Duterte,” pahayag ng Akbayan. Aniya, malapit na raw pagbayaran ni Duterte ang kanyang mga kasalanan dahil mismong ang ICC ay gusto ng imbestigahan ang war on drugs ng pangulo. “Duterte’s days are drawing to a close. The long arm of the law will eventually catch him. Justice will find its way and in the end, prevail,” saad pa ng Akbayan. Samantala, nanatiling mataas ang approval rating ni Duterte at makikita sa mga latest survey na marami pa rin ang nagtitiwala sa pangulo."
